dbnos,assists,boosts,damage_dealt,headshot_kills,heals,kills,longest_kill,revives,total_distance,ride_distance,road_kills,swim_distance,vehicle_destroys,time_survived,walk_distance,weapons_acquired,win_place,team_count,map_name,duration
1,0,2,100,0,4,0,0.0,0,4.4,3.03,0,0.0,0,1282,1.38,5,5,15,태이고,1722
1,0,6,134,1,3,2,0.213,0,9.54,8.13,0,0.0,0,1672,1.42,7,4,15,미라마,1831
0,0,3,49,0,3,0,0.0,0,4.7,3.71,0,0.0,1,1105,0.99,8,11,17,에란겔,1728
1,0,3,247,0,6,0,0.0,0,6.49,5.78,0,0.0,0,1248,0.71,7,7,15,미라마,1680
0,0,1,0,0,0,0,0.0,0,4.24,2.84,0,0.0,0,1387,1.4,5,5,15,에란겔,1659
2,1,3,384,0,3,1,0.02,2,7.09,6.36,0,0.0,0,1610,0.73,7,1,16,에란겔,1809
2,0,4,23,0,7,2,0.101,0,9.07,7.68,0,0.15,0,1283,1.24,12,8,16,태이고,1910
2,0,5,200,0,6,3,0.032,0,6.91,5.66,0,0.0,0,1288,1.25,7,8,16,태이고,1722
0,0,1,0,0,6,0,0.0,0,4.96,3.64,0,0.0,0,1206,1.32,9,9,16,미라마,1636
0,0,0,0,0,0,0,0.0,0,0.22,0.0,0,0.0,0,242,0.22,6,11,16,에란겔,1946
0,0,6,41,0,5,0,0.0,0,3.31,1.77,0,0.0,0,1464,1.54,8,3,16,태이고,1830
1,0,7,279,0,9,0,0.0,0,3.68,2.96,0,0.0,0,1155,0.72,6,10,16,미라마,1936
0,0,0,0,0,0,0,0.0,0,1.28,0.88,0,0.0,0,455,0.4,6,7,15,태이고,1788
0,0,3,0,0,5,0,0.0,0,6.29,0.7,0,0.3,0,1102,5.3,9,8,19,태이고,1910
1,1,6,220,1,7,1,0.161,0,9.62,7.76,0,0.0,0,1634,1.86,7,1,15,에란겔,1668
0,0,0,0,0,0,0,0.0,0,0.66,0.0,0,0.0,0,459,0.66,11,2,17,태이고,1707
0,0,5,21,0,3,1,0.09,0,6.46,5.02,0,0.0,0,1447,1.44,9,5,16,미라마,1835
0,0,1,96,0,0,0,0.0,0,1.77,1.49,0,0.0,0,398,0.28,6,8,16,에란겔,1890
2,0,7,135,0,13,0,0.0,1,8.38,4.85,0,0.02,1,1551,3.51,6,3,15,에란겔,1718
0,0,4,270,0,0,1,0.006,0,2.25,0.0,0,0.0,0,1599,2.25,8,7,16,미라마,1918
1,0,1,103,0,0,1,0.004,0,3.94,2.77,0,0.0,0,643,1.17,4,8,16,에란겔,1775
0,0,3,30,0,13,0,0.0,0,4.87,2.48,0,0.04,0,1130,2.35,9,5,16,에란겔,1713
0,0,2,0,0,0,0,0.0,0,4.78,3.81,0,0.0,0,1128,0.98,11,7,15,미라마,1884
1,0,0,99,0,0,0,0.0,0,1.86,1.38,0,0.0,0,580,0.48,9,16,18,에란겔,1895
0,0,2,56,0,1,0,0.0,0,5.05,4.04,0,0.0,0,862,1.01,5,8,15,태이고,1481
0,0,2,78,0,4,0,0.0,1,4.7,3.69,0,0.0,0,1001,1.01,7,9,16,에란겔,1774
1,0,4,131,1,3,1,0.029,0,4.93,3.15,0,0.0,0,1129,1.78,9,12,16,미라마,1756
0,0,1,44,0,2,1,0.286,1,3.44,2.17,0,0.0,0,1322,1.28,3,5,15,에란겔,1846
0,1,1,62,0,0,0,0.0,0,1.82,1.15,0,0.0,0,577,0.67,6,11,17,에란겔,1762
0,0,0,0,0,0,0,0.0,0,0.66,0.0,0,0.0,0,523,0.66,8,10,16,미라마,1755
1,0,4,231,0,9,1,0.239,1,4.51,3.18,0,0.0,0,1775,1.33,7,2,15,미라마,1778
0,0,0,0,0,0,0,0.0,0,0.37,0.0,0,0.0,0,417,0.37,6,13,16,미라마,1859
3,0,4,279,1,11,2,0.346,0,7.58,6.06,0,0.0,0,1631,1.52,6,2,16,태이고,1716
0,0,4,23,0,6,0,0.0,1,7.15,6.22,0,0.0,0,749,0.92,5,4,17,에란겔,1697
3,3,11,391,1,16,3,0.018,3,9.57,7.69,0,0.0,0,1775,1.88,6,1,17,미라마,1814
2,2,4,398,0,3,1,0.031,0,3.52,2.66,0,0.0,0,801,0.86,5,8,15,태이고,1659
0,0,0,50,0,2,0,0.0,0,0.21,0.0,0,0.0,0,241,0.21,2,10,15,태이고,1675
0,0,0,0,0,0,0,0.0,0,0.08,0.0,0,0.0,0,222,0.08,5,18,18,에란겔,1813
0,0,1,0,0,0,0,0.0,0,1.98,0.56,0,0.0,0,590,1.42,4,13,16,에란겔,1635
1,1,7,210,0,6,1,0.017,0,6.62,4.69,0,0.0,0,1811,1.93,4,3,16,에란겔,1834
0,0,3,80,0,0,0,0.0,0,4.56,3.61,0,0.0,0,1007,0.95,6,10,18,에란겔,1746
0,1,2,21,0,1,0,0.0,1,4.83,3.56,0,0.0,0,1101,1.26,6,12,16,미라마,1828
3,1,2,345,1,2,2,0.004,0,1.55,1.14,0,0.0,0,460,0.41,3,14,16,미라마,1880
0,0,0,0,0,0,0,0.0,0,0.03,0.0,0,0.0,0,170,0.03,2,14,15,태이고,1706
6,0,7,769,4,4,6,0.025,0,4.39,3.22,0,0.0,0,1081,1.18,3,9,16,에란겔,1870
0,2,5,152,0,0,0,0.0,0,2.1,0.92,0,0.1,0,619,1.08,5,9,15,태이고,1825
1,0,0,186,0,0,0,0.0,0,0.08,0.0,0,0.0,0,189,0.08,3,2,15,미라마,1874
0,0,4,0,0,1,0,0.0,0,5.1,4.35,0,0.0,0,648,0.75,6,3,16,태이고,1849
4,0,4,329,0,5,3,0.032,0,5.53,4.57,0,0.0,0,937,0.96,8,9,15,미라마,1775
0,0,1,86,0,0,0,0.0,0,0.09,0.0,0,0.0,0,215,0.09,2,15,16,미라마,1872
0,0,0,144,0,0,0,0.0,0,3.59,2.09,0,0.0,0,1253,1.5,4,5,16,미라마,1867
0,0,3,64,0,1,0,0.0,1,3.56,2.71,0,0.0,0,872,0.84,4,8,16,에란겔,1700
0,0,1,48,0,1,0,0.0,0,4.29,3.37,0,0.0,0,949,0.92,5,12,16,에란겔,1532
0,0,1,176,0,1,0,0.0,3,6.62,5.54,0,0.0,0,1427,1.07,2,6,16,미라마,1888
0,0,5,0,0,0,0,0.0,1,3.96,1.64,0,0.0,0,1114,2.32,5,11,15,에란겔,1854
0,0,3,66,0,1,0,0.0,0,7.29,6.81,0,0.0,0,778,0.48,4,13,18,에란겔,1869
2,0,3,200,0,2,2,0.024,0,6.83,5.78,0,0.0,0,1140,1.05,5,10,15,미라마,1897
0,1,4,77,0,6,0,0.0,0,4.77,3.14,0,0.0,0,1489,1.63,6,4,15,미라마,1637
1,0,0,152,0,1,1,0.2,1,2.01,0.89,0,0.0,0,595,1.12,4,15,15,미라마,1867
1,0,1,124,0,1,0,0.0,0,3.47,2.19,0,0.0,0,1769,1.29,4,2,15,에란겔,1772
3,0,2,485,0,1,1,0.034,0,4.08,3.2,0,0.0,0,1449,0.88,5,6,16,에란겔,1657
2,3,5,724,1,7,4,0.218,4,4.57,2.48,0,0.0,1,1645,2.08,5,5,16,에란겔,1809
1,0,6,79,0,3,1,0.394,2,6.72,4.79,0,0.0,0,1318,1.93,5,11,16,미라마,1788
1,0,1,122,0,0,0,0.0,0,6.41,5.05,0,0.0,0,1104,1.36,6,8,17,미라마,1580
0,0,1,45,0,2,0,0.0,0,1.08,0.0,0,0.0,0,548,1.08,5,12,16,미라마,1869
3,0,2,480,1,2,5,0.2,0,8.15,6.43,0,0.0,0,1756,1.72,3,2,16,태이고,1759
3,1,6,330,1,1,2,0.044,1,6.98,5.55,0,0.0,0,1871,1.43,3,2,15,에란겔,1874
1,0,2,217,0,1,1,0.026,0,3.84,2.71,0,0.0,0,1046,1.13,2,12,17,미라마,1874
0,0,2,63,0,1,1,0.02,0,4.04,1.64,0,0.0,0,1279,2.41,5,10,16,미라마,1780
1,0,0,30,0,0,0,0.0,0,1.39,0.0,0,0.0,0,573,1.39,5,13,16,에란겔,1644
0,0,3,43,0,1,0,0.0,0,2.42,0.31,0,0.0,0,1157,2.11,6,10,17,미라마,1732
0,0,0,0,0,0,0,0.0,0,0.01,0.0,0,0.0,0,92,0.01,1,17,17,미라마,1434
0,0,0,88,0,4,0,0.0,0,0.41,0.07,0,0.0,0,291,0.34,5,13,16,에란겔,1449
0,0,0,0,0,0,0,0.0,0,0.07,0.0,0,0.0,0,129,0.07,3,15,15,태이고,1737
0,0,0,110,0,0,0,0.0,0,0.09,0.0,0,0.0,0,338,0.09,5,14,15,에란겔,1856
2,0,0,179,0,0,1,0.01,0,0.35,0.0,0,0.0,0,321,0.35,3,14,16,에란겔,1559
1,1,6,224,0,7,0,0.0,0,7.29,5.92,0,0.0,0,1425,1.38,5,6,16,태이고,1960
0,0,2,156,0,2,0,0.0,0,10.15,9.07,0,0.0,0,1166,1.08,6,9,17,태이고,1644
1,1,4,130,0,3,2,0.176,1,7.83,6.64,0,0.0,0,1437,1.2,3,6,15,미라마,1706
1,0,0,100,1,0,1,0.008,0,0.0,0.0,0,0.0,0,71,0.0,1,14,16,태이고,1722
0,0,2,0,0,0,0,0.0,0,3.2,2.61,0,0.0,0,769,0.59,3,3,16,태이고,1517
2,1,4,219,1,1,2,0.019,0,4.53,2.78,0,0.0,0,826,1.75,3,14,15,미라마,1860
0,0,5,0,0,0,0,0.0,1,3.73,1.96,0,0.0,0,1691,1.77,6,3,15,에란겔,1806
0,0,7,52,0,0,1,0.042,1,7.59,5.99,0,0.0,0,1739,1.6,4,4,16,미라마,1904
0,0,7,0,0,4,0,0.0,1,4.09,2.92,0,0.0,0,1289,1.17,6,5,18,에란겔,1645
0,0,5,133,0,6,1,0.204,2,1.88,0.58,0,0.0,0,1862,1.3,5,1,16,에란겔,1862
0,1,12,66,0,8,0,0.0,0,8.93,6.32,0,0.0,0,1823,2.61,4,1,16,태이고,1870
1,2,8,164,1,6,1,0.258,2,2.1,0.0,0,0.0,0,1702,2.1,4,3,15,에란겔,1772
0,0,4,97,0,0,0,0.0,0,3.16,1.69,0,0.0,0,1144,1.47,7,10,16,태이고,1927
0,0,7,0,0,12,0,0.0,0,10.82,9.51,0,0.0,0,1297,1.31,7,7,16,미라마,1754
0,0,8,33,0,7,1,0.029,1,7.2,6.01,0,0.0,0,1467,1.19,6,3,16,태이고,1695
0,0,4,0,0,5,0,0.0,0,6.46,5.46,0,0.0,0,1044,1.0,5,10,16,태이고,1866
0,0,7,58,0,0,0,0.0,2,4.91,3.89,0,0.0,0,1225,1.02,6,11,17,태이고,1883
0,2,7,54,0,12,0,0.0,0,4.23,2.77,0,0.0,0,1568,1.46,6,4,16,미라마,1805
0,1,3,124,0,4,0,0.0,2,3.79,2.25,0,0.0,0,1665,1.54,5,2,16,에란겔,1836
0,0,6,23,0,3,0,0.0,0,3.05,2.34,0,0.0,0,824,0.71,7,12,16,에란겔,1840
0,0,5,0,0,0,0,0.0,0,7.57,6.52,0,0.0,0,1113,1.04,3,8,16,태이고,1664
0,0,0,0,0,0,0,0.0,0,0.18,0.0,0,0.0,0,252,0.18,4,16,16,미라마,1921
1,1,6,305,0,2,0,0.0,0,5.15,3.54,0,0.0,0,1724,1.61,5,2,16,미라마,1727
2,1,8,98,0,7,1,0.004,0,5.58,3.14,0,0.0,0,1929,2.43,5,3,16,미라마,1957
0,0,4,0,0,8,0,0.0,1,3.69,2.25,0,0.0,0,1447,1.44,7,6,16,태이고,1853
0,2,9,177,1,3,1,0.089,0,7.26,5.22,0,0.0,0,1643,2.04,6,3,16,에란겔,1842
1,0,7,47,0,4,1,0.019,1,6.63,4.86,0,0.0,0,1892,1.77,5,2,16,미라마,1898
0,0,3,24,0,3,0,0.0,2,3.11,1.67,0,0.0,0,1873,1.44,5,2,17,미라마,1876
0,0,9,30,0,3,0,0.0,1,3.64,1.81,0,0.0,0,1644,1.83,6,3,16,태이고,1676
0,0,5,34,0,10,0,0.0,2,7.87,6.11,0,0.0,1,1837,1.76,8,2,17,미라마,1874
1,3,8,202,0,0,1,0.058,0,6.07,3.98,0,0.0,0,1928,2.09,4,2,17,에란겔,1894
0,0,2,0,0,2,0,0.0,0,5.12,4.25,0,0.0,0,1424,0.86,3,7,16,에란겔,1666
0,1,8,70,0,2,0,0.0,2,6.45,5.12,0,0.0,0,1931,1.34,6,1,16,미라마,1931
0,0,5,0,0,13,0,0.0,0,6.72,5.42,0,0.0,0,1029,1.3,5,4,16,미라마,1789
0,0,0,0,0,0,0,0.0,0,0.08,0.0,0,0.0,0,240,0.08,3,13,16,미라마,1919
0,0,6,44,0,0,0,0.0,0,8.49,7.13,0,0.0,0,1265,1.36,8,9,16,태이고,1569
0,0,9,0,0,1,0,0.0,0,9.44,8.17,0,0.0,0,1284,1.27,5,7,16,태이고,1934
0,0,4,0,0,1,0,0.0,0,4.97,3.7,0,0.0,0,464,1.27,5,8,16,태이고,1624
0,0,11,0,0,7,0,0.0,0,4.35,3.06,0,0.0,0,1579,1.29,6,2,16,에란겔,1825
2,1,6,239,1,3,1,0.316,1,7.34,6.1,0,0.0,1,1669,1.24,7,1,16,에란겔,1669
0,0,1,43,0,1,0,0.0,0,5.47,4.6,0,0.0,0,1279,0.87,8,4,15,태이고,1779
0,0,0,0,0,0,0,0.0,0,4.92,4.03,0,0.0,0,938,0.89,9,13,16,에란겔,1778
1,1,6,401,2,4,3,0.044,0,9.52,5.89,0,0.01,0,1907,3.61,6,1,15,에란겔,1907
0,0,2,164,1,2,1,0.023,0,5.86,4.68,0,0.0,0,1406,1.18,4,3,16,에란겔,1673
1,1,6,246,0,3,0,0.0,1,6.64,5.35,0,0.0,0,1821,1.28,5,1,16,미라마,1821
3,0,1,167,1,0,1,0.017,0,7.28,6.26,0,0.0,0,1089,1.02,8,12,15,미라마,1856
3,1,9,491,1,7,2,0.22,1,6.94,5.29,0,0.0,0,1719,1.65,5,2,16,에란겔,1722
2,0,14,255,2,3,2,0.045,0,7.91,6.29,0,0.0,0,1884,1.62,3,2,17,미라마,1887
0,0,0,0,0,0,0,0.0,0,0.3,0.0,0,0.0,0,386,0.3,7,13,17,미라마,1612
1,0,15,273,1,9,2,0.065,1,6.12,3.69,0,0.0,0,1791,2.43,3,6,17,미라마,1947
1,1,9,508,0,2,1,0.171,1,5.38,4.0,0,0.0,1,1542,1.38,7,3,15,태이고,1571
1,0,5,169,0,1,0,0.0,1,6.29,5.28,0,0.0,0,983,1.01,5,8,16,미라마,1493
0,0,4,30,0,2,0,0.0,1,6.96,6.37,0,0.0,0,752,0.59,4,11,16,태이고,1955
0,0,0,94,0,0,0,0.0,0,0.11,0.0,0,0.0,0,180,0.11,3,11,16,에란겔,1689
0,0,3,0,0,0,0,0.0,0,10.13,9.0,0,0.0,0,859,1.13,4,11,17,에란겔,1633
0,0,2,0,0,0,0,0.0,0,2.43,1.9,0,0.0,0,633,0.53,4,9,16,미라마,1877
0,0,1,0,0,0,0,0.0,0,5.89,5.21,0,0.0,0,731,0.68,3,15,16,태이고,1834
1,0,7,162,0,4,1,0.046,0,5.88,4.11,0,0.0,0,1516,1.77,8,7,17,에란겔,1773
3,1,6,362,0,6,1,0.037,3,4.84,3.51,0,0.0,1,1344,1.33,3,7,16,에란겔,1718
0,0,5,0,0,0,0,0.0,0,6.46,5.22,0,0.0,0,1050,1.24,5,12,17,태이고,1760
4,0,9,514,0,1,4,0.02,1,7.12,5.91,0,0.0,0,1180,1.21,6,8,17,태이고,1666
0,0,6,129,0,3,1,0.04,0,2.96,0.41,0,0.05,2,1214,2.49,4,10,16,에란겔,1854
1,1,4,176,0,0,1,0.016,0,6.25,5.18,0,0.0,0,730,1.07,5,10,15,태이고,1703
0,0,7,0,0,0,0,0.0,0,8.83,8.12,0,0.0,0,1170,0.71,3,8,16,태이고,1660
2,1,9,400,0,5,2,0.079,0,5.92,4.58,0,0.0,0,1582,1.34,9,2,18,에란겔,1648
0,0,6,100,0,5,0,0.0,0,6.42,5.31,0,0.0,0,1618,1.11,2,6,16,에란겔,1940
1,0,14,385,0,2,3,0.088,1,7.32,4.6,0,0.0,0,1878,2.72,6,1,16,에란겔,1878
2,0,15,240,0,19,3,0.091,0,6.05,4.43,0,0.0,0,1639,1.62,3,6,15,에란겔,1914
1,1,1,77,0,0,0,0.0,0,4.26,3.18,0,0.0,0,737,1.09,2,11,16,에란겔,1669
1,1,6,330,0,2,1,0.104,0,4.77,2.97,0,0.0,0,1924,1.8,4,2,17,미라마,1927
4,2,8,545,0,1,2,0.15,3,4.45,2.74,0,0.0,0,1405,1.72,3,8,16,에란겔,1936
4,0,11,503,1,6,4,0.022,0,4.73,3.36,0,0.0,0,1343,1.37,5,9,15,에란겔,1772
0,0,0,0,0,0,0,0.0,0,0.01,0.0,0,0.0,0,127,0.01,0,16,16,에란겔,1674
1,0,3,208,0,0,1,0.041,0,3.56,2.26,0,0.0,0,726,1.3,4,10,16,태이고,1600
0,0,8,295,0,3,1,0.37,0,3.15,1.69,0,0.0,0,1581,1.46,4,5,16,에란겔,1713
1,0,6,166,1,1,1,0.014,0,7.91,7.56,0,0.0,0,717,0.35,5,13,16,태이고,1893
0,0,0,0,0,0,0,0.0,0,1.79,0.79,0,0.0,0,461,1.0,3,6,15,에란겔,1874
1,0,6,255,0,1,1,0.021,0,3.98,2.35,0,0.0,0,1339,1.62,4,4,17,미라마,1433
3,0,6,236,0,0,1,0.011,0,1.17,0.0,0,0.0,0,884,1.17,7,14,16,미라마,1762
1,1,7,262,0,2,1,0.04,1,5.31,4.05,0,0.0,0,1139,1.26,5,13,15,에란겔,1661
1,0,9,342,1,1,1,0.038,1,7.33,5.26,0,0.0,0,1791,2.08,6,4,15,미라마,1836
0,0,5,0,0,8,0,0.0,0,6.2,4.73,0,0.0,0,1048,1.47,5,4,15,미라마,1936
0,0,7,44,0,3,0,0.0,0,10.1,8.18,0,0.02,0,1065,1.91,2,11,16,에란겔,1901
1,0,6,441,1,1,3,0.052,1,7.75,6.53,0,0.0,0,1768,1.22,4,3,16,에란겔,1818
0,0,5,202,1,1,1,0.064,0,6.14,5.24,0,0.0,0,1134,0.9,4,8,16,태이고,1616
0,0,3,254,0,6,0,0.0,2,6.8,5.05,0,0.0,0,1477,1.75,4,5,16,에란겔,1921
1,2,1,160,0,0,0,0.0,0,2.11,1.59,0,0.0,0,531,0.52,4,11,17,에란겔,1629
0,0,8,75,0,0,1,0.182,0,5.11,2.96,0,0.0,0,1364,2.15,5,6,17,에란겔,1691
0,0,4,23,0,0,0,0.0,0,3.06,0.34,0,0.0,0,1131,2.71,3,11,15,에란겔,1720
0,0,6,75,0,4,0,0.0,0,9.63,7.35,0,0.0,0,1073,2.27,8,14,17,미라마,1940
1,2,9,141,1,1,1,0.015,0,3.98,1.2,0,0.0,0,1214,2.78,6,6,16,태이고,1873
0,0,2,0,0,0,0,0.0,0,4.29,3.54,0,0.0,0,550,0.75,3,12,15,태이고,1938
0,0,1,58,0,0,0,0.0,0,5.23,4.79,0,0.0,0,523,0.43,5,9,15,태이고,1699
2,3,13,312,0,7,1,0.062,0,7.53,5.55,0,0.0,1,1415,1.98,8,3,16,태이고,1675
0,0,3,46,0,1,0,0.0,0,3.56,2.93,0,0.0,0,709,0.63,5,14,16,미라마,1834
0,0,9,0,0,4,0,0.0,1,5.98,4.61,0,0.0,0,1450,1.37,6,8,16,태이고,1870
1,0,8,130,0,4,3,0.456,0,3.92,2.66,0,0.0,0,1454,1.26,5,4,15,에란겔,1838
0,2,7,78,0,1,0,0.0,0,5.2,4.17,0,0.0,1,1098,1.03,5,11,16,태이고,1887
2,0,4,254,1,3,1,0.079,1,4.06,3.25,0,0.0,0,1260,0.81,4,8,16,에란겔,1806
0,0,0,0,0,0,0,0.0,0,0.84,0.28,0,0.0,0,655,0.56,4,9,16,미라마,1958
0,0,0,0,0,0,0,0.0,0,0.05,0.0,0,0.0,0,119,0.05,2,17,19,에란겔,1776
0,1,5,90,0,0,0,0.0,1,6.97,5.0,0,0.0,0,1559,1.97,4,5,16,미라마,1732
1,1,10,177,0,5,1,0.014,0,4.6,2.83,0,0.0,0,1305,1.77,6,8,16,태이고,1788
2,1,7,164,1,7,3,0.421,0,6.33,3.89,0,0.08,0,1495,2.36,5,6,16,태이고,1780
1,2,7,101,0,0,0,0.0,0,2.73,1.21,0,0.0,0,1161,1.52,6,6,18,미라마,1714
0,0,6,30,0,0,0,0.0,2,4.06,2.55,0,0.0,0,1108,1.51,5,9,16,태이고,1755
0,0,8,84,0,0,0,0.0,1,6.59,5.17,0,0.0,0,1335,1.41,6,5,16,에란겔,1839
2,1,7,216,2,7,2,0.159,1,6.43,5.04,0,0.0,0,1254,1.38,4,9,15,미라마,1707
0,0,5,0,0,1,0,0.0,0,6.31,4.81,0,0.0,0,1181,1.5,5,2,16,미라마,1822
1,0,6,267,2,0,2,0.141,1,8.81,7.03,0,0.0,0,1410,1.77,4,7,15,태이고,1857
0,0,2,0,0,0,0,0.0,0,5.54,3.87,0,0.0,0,1234,1.67,9,6,16,태이고,1844
0,0,3,135,0,0,0,0.0,0,3.91,3.09,0,0.0,0,602,0.82,4,15,16,태이고,1911
0,0,4,309,0,2,0,0.0,0,5.63,3.84,0,0.0,2,1501,1.78,6,5,17,태이고,1704
1,1,5,121,0,7,1,0.02,1,6.41,3.15,0,0.03,0,1452,3.23,2,2,16,에란겔,1783
0,0,4,0,0,3,0,0.0,0,6.37,5.2,0,0.0,0,1051,1.17,5,10,17,태이고,1940
0,0,12,87,0,5,0,0.0,2,6.86,5.49,0,0.0,0,1300,1.38,5,5,16,태이고,1567
1,2,10,336,1,0,3,0.188,0,7.61,5.83,0,0.0,0,1356,1.78,3,4,15,태이고,1584
1,2,8,350,1,2,4,0.207,1,6.07,4.43,0,0.0,0,1607,1.64,8,4,16,태이고,1763
1,0,5,124,0,3,1,0.021,0,4.56,3.84,0,0.0,0,718,0.72,5,13,15,에란겔,1891
1,4,9,104,0,6,0,0.0,1,5.54,3.15,0,0.0,0,1294,2.39,5,9,16,태이고,1667
0,0,4,58,0,4,0,0.0,0,4.01,3.12,0,0.0,0,1262,0.89,5,8,16,에란겔,1786
1,0,8,286,0,4,1,0.276,2,3.28,1.98,0,0.0,0,1877,1.3,10,2,15,태이고,1892
0,0,1,121,0,0,0,0.0,1,3.96,2.86,0,0.0,0,915,1.1,5,15,17,에란겔,1701
1,1,7,233,1,3,2,0.151,0,4.23,2.88,0,0.0,1,1711,1.35,6,1,16,태이고,1711
5,0,6,403,0,3,2,0.459,1,2.94,1.1,0,0.0,0,1497,1.84,9,5,15,에란겔,1568
3,0,11,379,1,0,2,0.19,1,7.99,5.61,0,0.0,0,1753,2.38,4,2,18,태이고,1756
0,0,0,0,0,0,0,0.0,0,0.8,0.68,0,0.0,0,136,0.12,0,7,17,에란겔,1709
0,0,3,40,0,1,0,0.0,1,5.43,4.39,0,0.0,0,1308,1.05,5,8,16,에란겔,1724
3,0,10,546,0,3,3,0.065,0,5.69,4.2,0,0.0,1,1642,1.49,6,7,15,미라마,1957
0,0,0,0,0,0,0,0.0,0,0.16,0.0,0,0.0,0,215,0.16,0,12,16,에란겔,1916
1,0,8,346,1,3,3,0.079,2,7.31,4.76,0,0.0,0,1730,2.56,5,4,16,태이고,1795
2,0,10,585,1,5,3,0.311,1,7.3,5.45,0,0.0,0,1656,1.85,5,3,17,미라마,1918
2,0,5,281,0,7,2,0.431,0,8.4,7.43,0,0.0,0,1195,0.97,7,10,16,미라마,1752
2,1,8,194,1,3,1,0.184,2,7.33,5.2,0,0.0,1,1489,2.12,5,5,15,미라마,1838
1,1,0,123,0,2,0,0.0,0,0.25,0.0,0,0.0,0,305,0.25,2,16,17,미라마,1856
1,0,4,186,0,9,1,0.167,1,10.02,8.87,0,0.0,0,1210,1.15,8,8,15,미라마,1777
0,0,4,170,0,2,1,0.105,0,3.33,2.2,0,0.0,0,1590,1.13,6,5,16,에란겔,1719
2,1,5,241,0,1,1,0.259,1,6.47,4.94,0,0.0,2,1289,1.54,6,6,16,미라마,1775
0,1,1,27,0,1,0,0.0,0,1.05,0.38,0,0.0,0,497,0.67,7,13,15,미라마,1595
0,0,6,104,1,1,1,0.096,0,6.21,4.61,0,0.0,0,1327,1.61,5,8,15,태이고,1872
0,1,6,63,0,8,0,0.0,0,7.58,5.6,0,0.0,0,1229,1.98,8,10,15,미라마,1828
0,1,8,192,0,4,0,0.0,0,10.5,9.35,0,0.0,0,1466,1.14,6,2,16,에란겔,1590
1,0,5,159,0,3,0,0.0,1,5.97,4.69,0,0.0,0,1191,1.28,6,9,15,미라마,1895
0,0,5,0,0,1,0,0.0,0,3.96,2.88,0,0.0,1,1105,1.08,7,10,17,에란겔,1766
2,0,3,102,0,1,2,0.024,0,1.7,0.77,0,0.0,0,607,0.93,5,15,15,태이고,1809
2,0,2,178,0,2,2,0.079,1,2.13,1.29,0,0.0,0,643,0.84,4,6,16,에란겔,1541
0,0,9,118,0,6,1,0.047,0,8.37,6.78,0,0.0,0,1327,1.59,5,6,16,에란겔,1696
2,0,2,171,1,5,2,0.142,0,3.72,2.85,0,0.0,0,916,0.88,4,4,16,에란겔,1758
0,0,2,0,0,0,0,0.0,0,0.45,0.0,0,0.0,0,471,0.45,5,14,16,미라마,1975
1,1,4,523,0,5,2,0.078,0,6.49,3.73,0,0.02,0,1713,2.74,4,1,15,에란겔,1713
0,0,7,0,0,22,0,0.0,0,6.3,5.43,0,0.0,0,989,0.88,5,12,15,미라마,1960
1,0,5,416,1,0,2,0.263,1,3.28,1.59,0,0.0,0,1691,1.69,5,3,16,태이고,1695
1,0,10,98,0,9,0,0.0,0,8.13,6.35,0,0.0,0,1542,1.78,7,5,16,태이고,1854
0,0,3,69,0,7,0,0.0,0,2.25,0.88,0,0.0,0,1123,1.37,6,13,16,에란겔,1902
0,1,7,79,0,1,0,0.0,0,5.15,3.74,0,0.0,0,1039,1.42,5,8,16,에란겔,1728
1,0,1,304,1,4,1,0.049,1,7.94,7.03,0,0.0,0,1239,0.91,4,9,16,에란겔,1703
0,0,4,0,0,2,0,0.0,0,6.14,4.79,0,0.0,0,879,1.35,6,13,16,미라마,1862
2,1,11,382,0,2,4,0.05,2,3.73,2.39,0,0.0,0,1702,1.34,9,2,16,에란겔,1776
0,0,0,0,0,0,1,0.283,1,6.66,5.77,0,0.0,0,938,0.89,6,1,16,태이고,1806
0,0,4,0,0,0,0,0.0,0,5.62,5.0,0,0.0,0,800,0.63,8,9,16,미라마,1733
0,1,3,159,0,2,0,0.0,2,5.2,4.15,0,0.0,0,1012,1.05,6,12,15,태이고,1925
0,0,9,145,1,5,1,0.027,1,6.8,5.56,0,0.0,0,1192,1.23,5,5,16,태이고,1811
0,0,6,436,0,3,1,0.039,0,5.68,4.1,0,0.0,0,1500,1.57,3,8,15,에란겔,1905
3,0,1,296,1,1,1,0.006,0,0.36,0.0,0,0.0,0,296,0.36,5,16,16,에란겔,1839
2,0,8,286,0,21,2,0.058,1,8.72,7.55,0,0.0,0,1222,1.16,7,10,16,미라마,1629
0,1,8,54,0,1,0,0.0,0,6.0,4.75,0,0.0,0,1575,1.26,8,3,16,미라마,1846
3,0,9,455,0,2,3,0.038,0,9.66,8.01,0,0.0,0,1630,1.65,6,2,16,미라마,1633
0,1,9,164,0,5,0,0.0,1,5.21,3.81,0,0.0,0,1095,1.4,6,7,15,태이고,1630
1,0,1,127,0,0,0,0.0,0,4.64,3.46,0,0.0,0,1062,1.18,11,10,16,미라마,1836
1,2,4,209,1,12,2,0.13,1,6.27,5.02,0,0.0,0,1016,1.25,4,10,15,미라마,1923
0,0,9,176,0,4,1,0.006,0,9.16,7.9,0,0.0,0,1476,1.26,6,4,16,미라마,1680
