dbnos,assists,boosts,damage_dealt,death_type,headshot_kills,heals,kill_place,kill_streaks,kills,longest_kill,name,player_id,revives,ride_distance,road_kills,swim_distance,team_kills,time_survived,vehicle_destroys,walk_distance,weapons_acquired,win_place,damage_taken,match_id,total_distance,created_at,map_name,duration,roster_id,telemetry_link
0,0,1,0.0,byplayer,0,0,49,0,0,0.0,Forchilde,account.a051722a702b454ab02cc369f66c7f49,0,4243.056,0,0.0,0,693,0,628.7732,4,12,100,18ff2a09-205c-4367-8466-9311910bcdab,4871.829199999999,2023-01-07T14:34:12Z,¿¡¶õ°Ö,1677,1c7ace5a-ead6-4476-aed9-56aaff6e57f2,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/15/04/8a96dac3-8e9c-11ed-bec3-5234a0e776ed-telemetry.json
0,0,7,32.319168,byplayer,0,0,37,0,0,0.0,sen6863,account.bb6c3f559f6d4cf0880f30358f54b996,0,7046.681,0,0.0,0,1249,0,1409.5596,6,7,100,18ff2a09-205c-4367-8466-9311910bcdab,8456.2406,2023-01-07T14:34:12Z,¿¡¶õ°Ö,1677,1df1936c-a0f5-43f8-ba94-155c0b7265e8,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/15/04/8a96dac3-8e9c-11ed-bec3-5234a0e776ed-telemetry.json
0,0,6,0.0,byplayer,0,1,38,0,0,0.0,jindi789,account.9f312c04fefc4cd890cf3ea97b574fe9,0,7045.0005,0,0.0,0,1249,0,1581.4106,6,7,100,18ff2a09-205c-4367-8466-9311910bcdab,8626.4111,2023-01-07T14:34:12Z,¿¡¶õ°Ö,1677,1df1936c-a0f5-43f8-ba94-155c0b7265e8,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/15/04/8a96dac3-8e9c-11ed-bec3-5234a0e776ed-telemetry.json
1,0,7,147.28296,byplayer,1,6,20,1,1,106.34577,YogaLu,account.4eeeabad8df0423fb36a88aa451b91d0,0,6868.773,0,0.0,0,1248,0,1611.9922,7,7,150,18ff2a09-205c-4367-8466-9311910bcdab,8480.7652,2023-01-07T14:34:12Z,¿¡¶õ°Ö,1677,1df1936c-a0f5-43f8-ba94-155c0b7265e8,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/15/04/8a96dac3-8e9c-11ed-bec3-5234a0e776ed-telemetry.json
0,1,10,98.04056,byplayer,0,6,36,0,0,0.0,YZ_Redamancy,account.ce614f8c088d4825835a0806f91d6d84,0,6927.5674,0,0.0,0,1249,0,1665.0238,8,7,130,18ff2a09-205c-4367-8466-9311910bcdab,8592.591199999999,2023-01-07T14:34:12Z,¿¡¶õ°Ö,1677,1df1936c-a0f5-43f8-ba94-155c0b7265e8,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/15/04/8a96dac3-8e9c-11ed-bec3-5234a0e776ed-telemetry.json
0,0,1,0.0,byplayer,0,0,59,0,0,0.0,521XUEXUE521,account.bfc803b1a8e041fb86e963d57113179c,0,3599.4688,0,0.0,0,551,0,577.45374,4,16,100,18ff2a09-205c-4367-8466-9311910bcdab,4176.9225400000005,2023-01-07T14:34:12Z,¿¡¶õ°Ö,1677,f14bbcce-88b3-4c53-8f09-635f407f7482,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/15/04/8a96dac3-8e9c-11ed-bec3-5234a0e776ed-telemetry.json
0,0,0,0.0,byplayer,0,0,61,0,0,0.0,7u1y_-,account.10e96a34154f4b4a804e7ba677f507e5,0,3059.7375,0,0.0,0,528,0,378.0861,6,16,110,18ff2a09-205c-4367-8466-9311910bcdab,3437.8236,2023-01-07T14:34:12Z,¿¡¶õ°Ö,1677,f14bbcce-88b3-4c53-8f09-635f407f7482,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/15/04/8a96dac3-8e9c-11ed-bec3-5234a0e776ed-telemetry.json
0,0,0,0.0,byplayer,0,0,58,0,0,0.0,Redeemer_Aiden,account.829b6f7e411b4830bd373aceb7711680,1,3210.1282,0,0.0,0,551,0,413.4959,4,16,110,18ff2a09-205c-4367-8466-9311910bcdab,3623.6241,2023-01-07T14:34:12Z,¿¡¶õ°Ö,1677,f14bbcce-88b3-4c53-8f09-635f407f7482,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/15/04/8a96dac3-8e9c-11ed-bec3-5234a0e776ed-telemetry.json
0,0,0,21.386383,byplayer,0,2,60,0,0,0.0,NiceRice_,account.20b250837fe54ee3b08ad25f27e1c4df,1,2743.9734,0,0.0,0,551,0,592.86,5,16,110,18ff2a09-205c-4367-8466-9311910bcdab,3336.8334,2023-01-07T14:34:12Z,¿¡¶õ°Ö,1677,f14bbcce-88b3-4c53-8f09-635f407f7482,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/15/04/8a96dac3-8e9c-11ed-bec3-5234a0e776ed-telemetry.json
3,0,6,368.4403,byplayer,3,2,7,2,3,300.82797,LESHAN-XIAOWEI,account.36f88ed55d7e4dcab8a395d65c73776e,0,5934.061,0,0.0,0,1300,0,1454.555,6,5,202,18ff2a09-205c-4367-8466-9311910bcdab,7388.616,2023-01-07T14:34:12Z,¿¡¶õ°Ö,1677,0b7a854e-4fdf-442c-8f30-076327a45b6b,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/15/04/8a96dac3-8e9c-11ed-bec3-5234a0e776ed-telemetry.json
