dbnos,assists,boosts,damage_dealt,death_type,headshot_kills,heals,kill_place,kill_streaks,kills,longest_kill,name,player_id,revives,ride_distance,road_kills,swim_distance,team_kills,time_survived,vehicle_destroys,walk_distance,weapons_acquired,win_place,damage_taken,match_id,total_distance,created_at,map_name,duration,roster_id,telemetry_link
0,0,8,43.904243,byplayer,0,3,37,0,0,0.0,zhangqing_110,account.4dc33be9b3ca42a78e9300a13538ee68,0,5476.63,0,0.0,0,1457,0,1261.5177,5,7,184,3a3918bd-c843-46b9-b91d-234eb35cd934,6738.1477,2023-01-07T15:28:40Z,¿¡¶õ°Ö,1809,46f4fad2-6931-4481-ae5c-3c36b2a7084b,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/16/00/7544567e-8ea4-11ed-a00f-36f62885024b-telemetry.json
0,0,6,0.0,byplayer,0,1,40,0,0,0.0,yuizhiqing1992,account.5ef517e0c4074f4c932fdf7fccd6a5c0,0,4177.5063,0,0.0,0,1397,0,1619.8672,4,7,160,3a3918bd-c843-46b9-b91d-234eb35cd934,5797.3735,2023-01-07T15:28:40Z,¿¡¶õ°Ö,1809,46f4fad2-6931-4481-ae5c-3c36b2a7084b,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/16/00/7544567e-8ea4-11ed-a00f-36f62885024b-telemetry.json
1,0,0,164.413,byplayer,0,0,58,0,0,0.0,Ze_Lee,account.216e7aed983e46b9b9ec5f4a6bf2b1ff,0,1231.5867,0,0.0,0,258,0,100.99568,2,15,100,3a3918bd-c843-46b9-b91d-234eb35cd934,1332.58238,2023-01-07T15:28:40Z,¿¡¶õ°Ö,1809,88783c90-fed9-4701-8646-3b8d1e4fc14c,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/16/00/7544567e-8ea4-11ed-a00f-36f62885024b-telemetry.json
0,0,3,0.0,byplayer,0,0,51,0,0,0.0,ShenMing-007,account.5c4a966cbaaa41aab6bb9f048d63abbe,0,2082.8774,0,0.0,0,956,0,1009.6108,5,14,133,3a3918bd-c843-46b9-b91d-234eb35cd934,3092.4882,2023-01-07T15:28:40Z,¿¡¶õ°Ö,1809,88783c90-fed9-4701-8646-3b8d1e4fc14c,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/16/00/7544567e-8ea4-11ed-a00f-36f62885024b-telemetry.json
0,0,0,0.0,byplayer,0,0,59,0,0,0.0,beyondonly,account.315f3fb8f7be40479ef7f08b0bdb7ed4,0,1163.2043,0,0.0,0,212,0,179.70515,0,15,100,3a3918bd-c843-46b9-b91d-234eb35cd934,1342.90945,2023-01-07T15:28:40Z,¿¡¶õ°Ö,1809,88783c90-fed9-4701-8646-3b8d1e4fc14c,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/16/00/7544567e-8ea4-11ed-a00f-36f62885024b-telemetry.json
1,0,0,193.06001,byplayer,1,0,27,1,1,54.84556,wating897575,account.5f947d170459400b9f69b21840abcb2d,0,1261.7655,0,0.0,0,360,0,509.97684,2,15,100,3a3918bd-c843-46b9-b91d-234eb35cd934,1771.74234,2023-01-07T15:28:40Z,¿¡¶õ°Ö,1809,88783c90-fed9-4701-8646-3b8d1e4fc14c,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/16/00/7544567e-8ea4-11ed-a00f-36f62885024b-telemetry.json
2,0,6,370.48914,byplayer,3,1,7,2,3,72.261955,x895623b,account.8e8fba6889b84d64bc1ab08e5a8929d5,0,6431.8555,0,0.0,0,1279,0,1252.8026,8,9,166,3a3918bd-c843-46b9-b91d-234eb35cd934,7684.6581,2023-01-07T15:28:40Z,¿¡¶õ°Ö,1809,8819f278-830e-4d44-b736-e871c4163686,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/16/00/7544567e-8ea4-11ed-a00f-36f62885024b-telemetry.json
2,0,0,196.52884,byplayer,2,0,16,2,2,16.808765,Rise_KeLiSi,account.8acd1935b1fc41489af7e9f2cdb3c2f5,0,0.0,0,0.0,0,150,0,68.27541,4,16,100,3a3918bd-c843-46b9-b91d-234eb35cd934,68.27541,2023-01-07T15:28:40Z,¿¡¶õ°Ö,1809,8819f278-830e-4d44-b736-e871c4163686,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/16/00/7544567e-8ea4-11ed-a00f-36f62885024b-telemetry.json
0,1,0,31.720497,byplayer,0,0,62,0,0,0.0,Rise_chenbaby,account.4446bff8fc8749afaa45236dc39c032a,0,0.0,0,0.0,0,112,0,57.67856,1,16,100,3a3918bd-c843-46b9-b91d-234eb35cd934,57.67856,2023-01-07T15:28:40Z,¿¡¶õ°Ö,1809,8819f278-830e-4d44-b736-e871c4163686,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/16/00/7544567e-8ea4-11ed-a00f-36f62885024b-telemetry.json
0,0,0,0.0,byplayer,0,0,63,0,0,0.0,xxs_mua,account.3f03ac28a2dc4ee69544ba4d20d9165a,0,0.0,0,0.0,0,83,0,41.803055,0,16,100,3a3918bd-c843-46b9-b91d-234eb35cd934,41.803055,2023-01-07T15:28:40Z,¿¡¶õ°Ö,1809,8819f278-830e-4d44-b736-e871c4163686,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/16/00/7544567e-8ea4-11ed-a00f-36f62885024b-telemetry.json
1,0,8,100.0,byplayer,0,6,24,1,1,10.165206,HJB--YYDS,account.ee684cc465854ce0bab6682516db3ee0,0,5103.9087,0,0.0,0,968,0,1087.0624,4,10,156,3a3918bd-c843-46b9-b91d-234eb35cd934,6190.9711,2023-01-07T15:28:40Z,¿¡¶õ°Ö,1809,7fd60710-d930-4aa2-9019-023ded8493d4,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/16/00/7544567e-8ea4-11ed-a00f-36f62885024b-telemetry.json
0,0,7,21.78,byplayer,0,17,41,0,0,0.0,SIGNAL_SOJU,account.6681b1d6a9f84104845ab166e69ef67b,0,5492.8857,0,0.0,0,1244,0,1718.43,5,10,262,3a3918bd-c843-46b9-b91d-234eb35cd934,7211.3157,2023-01-07T15:28:40Z,¿¡¶õ°Ö,1809,7fd60710-d930-4aa2-9019-023ded8493d4,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/16/00/7544567e-8ea4-11ed-a00f-36f62885024b-telemetry.json
2,0,10,186.22,byplayer,0,8,13,2,2,58.306984,nikezhencai-666,account.9f9028529f7a477893b3324a63c400a1,1,5539.667,0,0.0,0,1244,0,1815.0138,7,10,224,3a3918bd-c843-46b9-b91d-234eb35cd934,7354.6808,2023-01-07T15:28:40Z,¿¡¶õ°Ö,1809,7fd60710-d930-4aa2-9019-023ded8493d4,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/16/00/7544567e-8ea4-11ed-a00f-36f62885024b-telemetry.json
0,0,3,0.0,byplayer,0,2,57,0,0,0.0,DaShiJiDianNao,account.6f3a95d57cd24e22aacd50a3b91bb3af,0,0.0,0,0.0,0,329,0,265.5079,2,15,143,3a3918bd-c843-46b9-b91d-234eb35cd934,265.5079,2023-01-07T15:28:40Z,¿¡¶õ°Ö,1809,7fd60710-d930-4aa2-9019-023ded8493d4,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/16/00/7544567e-8ea4-11ed-a00f-36f62885024b-telemetry.json
2,3,5,724.8122,byplayer,1,7,4,1,4,218.89853,ExpressCo_Suxx,account.a8f12949e87c46f397d3ec01293ffdea,4,2484.1091,0,0.0,0,1645,1,2081.8982,5,5,169,3a3918bd-c843-46b9-b91d-234eb35cd934,4566.0073,2023-01-07T15:28:40Z,¿¡¶õ°Ö,1809,3f8b11dc-a58b-4a38-a640-1061da0ef934,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/16/00/7544567e-8ea4-11ed-a00f-36f62885024b-telemetry.json
3,2,11,478.8119,byplayer,0,7,34,0,0,0.0,WangXiaoshuaiBiu,account.f454b8bdd418497a967b3de6d3cfbe23,0,2494.4954,0,0.0,0,1619,0,1651.331,6,5,435,3a3918bd-c843-46b9-b91d-234eb35cd934,4145.8264,2023-01-07T15:28:40Z,¿¡¶õ°Ö,1809,3f8b11dc-a58b-4a38-a640-1061da0ef934,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/16/00/7544567e-8ea4-11ed-a00f-36f62885024b-telemetry.json
2,2,4,294.7523,byplayer,0,6,6,1,3,277.68356,shijian952711,account.47fa3221b2c4497ca9a798be230c6715,1,6088.355,0,0.0,0,1645,0,1768.182,2,5,220,3a3918bd-c843-46b9-b91d-234eb35cd934,7856.536999999999,2023-01-07T15:28:40Z,¿¡¶õ°Ö,1809,3f8b11dc-a58b-4a38-a640-1061da0ef934,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/16/00/7544567e-8ea4-11ed-a00f-36f62885024b-telemetry.json
0,0,0,0.0,byplayer,0,0,30,0,0,0.0,rampant23,account.f9c846e8c38f40d9aae6999b5214e862,0,2854.4412,0,0.0,0,589,0,819.2816,5,2,82,3a3918bd-c843-46b9-b91d-234eb35cd934,3673.7228000000005,2023-01-07T15:28:40Z,¿¡¶õ°Ö,1809,e6dc5a13-bb7e-4113-beb6-21ce29ceafb6,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/16/00/7544567e-8ea4-11ed-a00f-36f62885024b-telemetry.json
2,1,7,622.2145,byplayer,1,5,9,1,2,21.50665,Darwinel711,account.07fcab05b2d441988b7140eefa6e501f,1,3942.4155,0,0.0,0,1668,0,2410.678,6,2,359,3a3918bd-c843-46b9-b91d-234eb35cd934,6353.0935,2023-01-07T15:28:40Z,¿¡¶õ°Ö,1809,e6dc5a13-bb7e-4113-beb6-21ce29ceafb6,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/16/00/7544567e-8ea4-11ed-a00f-36f62885024b-telemetry.json
6,2,12,985.50385,byplayer,2,11,2,2,4,173.83717,Melody_B,account.05416958ddc84c5688fd05c32b217f17,0,4716.0,0,0.0,0,1806,1,2535.7996,5,2,522,3a3918bd-c843-46b9-b91d-234eb35cd934,7251.7996,2023-01-07T15:28:40Z,¿¡¶õ°Ö,1809,e6dc5a13-bb7e-4113-beb6-21ce29ceafb6,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/16/00/7544567e-8ea4-11ed-a00f-36f62885024b-telemetry.json
2,1,6,347.90326,byplayer,1,5,8,1,2,125.211914,Puyangming,account.b9db63149a144ee7a626bec1f09a75d2,0,4155.85,0,0.0,0,1669,0,2753.7563,6,2,355,3a3918bd-c843-46b9-b91d-234eb35cd934,6909.6063,2023-01-07T15:28:40Z,¿¡¶õ°Ö,1809,e6dc5a13-bb7e-4113-beb6-21ce29ceafb6,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/16/00/7544567e-8ea4-11ed-a00f-36f62885024b-telemetry.json
1,0,1,100.0,byplayer,0,0,55,0,0,0.0,Hwet_J,account.573238034f5b4d368c993c5f4d36a2f1,0,813.57794,0,0.0,0,622,0,1256.904,4,15,102,3a3918bd-c843-46b9-b91d-234eb35cd934,2070.48194,2023-01-07T15:28:40Z,¿¡¶õ°Ö,1809,61be0b7b-0865-4b5d-9c12-ab7d1cddd5f3,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/16/00/7544567e-8ea4-11ed-a00f-36f62885024b-telemetry.json
0,0,2,0.0,byplayer,0,0,53,0,0,0.0,ddushiii,account.1415fec7b79f4f64879028e6af567d8a,0,1089.0287,0,0.0,0,644,0,1071.7373,3,15,90,3a3918bd-c843-46b9-b91d-234eb35cd934,2160.766,2023-01-07T15:28:40Z,¿¡¶õ°Ö,1809,61be0b7b-0865-4b5d-9c12-ab7d1cddd5f3,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/16/00/7544567e-8ea4-11ed-a00f-36f62885024b-telemetry.json
1,0,3,88.0,byplayer,0,1,52,0,0,0.0,hyeonji,account.85681594d7044e5084e41cf4bf0d030e,0,1266.807,0,0.0,0,704,0,896.00055,6,15,199,3a3918bd-c843-46b9-b91d-234eb35cd934,2162.80755,2023-01-07T15:28:40Z,¿¡¶õ°Ö,1809,61be0b7b-0865-4b5d-9c12-ab7d1cddd5f3,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/16/00/7544567e-8ea4-11ed-a00f-36f62885024b-telemetry.json
0,0,0,0.0,byplayer,0,0,54,0,0,0.0,30XXDDD,account.6c61d5b2cc754539816d21d0cbbefad3,0,1397.5474,0,0.0,0,622,0,1085.7102,2,15,100,3a3918bd-c843-46b9-b91d-234eb35cd934,2483.2576,2023-01-07T15:28:40Z,¿¡¶õ°Ö,1809,61be0b7b-0865-4b5d-9c12-ab7d1cddd5f3,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/16/00/7544567e-8ea4-11ed-a00f-36f62885024b-telemetry.json
2,0,9,460.186,byplayer,0,3,10,2,2,109.29935,Ojbk-751121,account.93a53fabd0b94700805cd34ee8a8a10a,1,4593.419,0,0.0,0,1671,0,1591.6105,6,3,330,3a3918bd-c843-46b9-b91d-234eb35cd934,6185.0295,2023-01-07T15:28:40Z,¿¡¶õ°Ö,1809,9ca83723-06c0-43fb-916d-72edc0046e69,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/16/00/7544567e-8ea4-11ed-a00f-36f62885024b-telemetry.json
0,0,6,0.0,byplayer,0,4,31,0,0,0.0,regroip,account.cca2fa08db3346f0b5abd5d658f1dccd,1,4374.1777,0,0.0,0,1495,0,895.675,6,3,165,3a3918bd-c843-46b9-b91d-234eb35cd934,5269.8527,2023-01-07T15:28:40Z,¿¡¶õ°Ö,1809,9ca83723-06c0-43fb-916d-72edc0046e69,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/16/00/7544567e-8ea4-11ed-a00f-36f62885024b-telemetry.json
1,0,3,271.13025,byplayer,1,1,19,1,1,139.36821,Aspiration_90,account.cedb337733c24d6b967107fdfc3db787,0,4373.431,0,0.0,0,1493,0,1246.0573,8,3,196,3a3918bd-c843-46b9-b91d-234eb35cd934,5619.488299999999,2023-01-07T15:28:40Z,¿¡¶õ°Ö,1809,9ca83723-06c0-43fb-916d-72edc0046e69,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/16/00/7544567e-8ea4-11ed-a00f-36f62885024b-telemetry.json
4,0,6,393.10632,byplayer,0,1,20,1,1,207.74309,w-a-n-d-o-u,account.778557a7ed1b4d649612d054747f56ed,0,4919.7144,0,0.0,0,1453,0,881.03326,6,3,240,3a3918bd-c843-46b9-b91d-234eb35cd934,5800.74766,2023-01-07T15:28:40Z,¿¡¶õ°Ö,1809,9ca83723-06c0-43fb-916d-72edc0046e69,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/16/00/7544567e-8ea4-11ed-a00f-36f62885024b-telemetry.json
1,0,0,88.95824,byplayer,0,0,22,1,1,226.51361,zaolaozitouzi,account.49bc26b43eab4fdd9486a16e6288822a,0,7409.6577,0,0.0,0,1291,0,898.6318,6,6,25,3a3918bd-c843-46b9-b91d-234eb35cd934,8308.289499999999,2023-01-07T15:28:40Z,¿¡¶õ°Ö,1809,b7624f93-59bd-473d-9621-d8446c6c62ea,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/16/00/7544567e-8ea4-11ed-a00f-36f62885024b-telemetry.json
1,0,6,99.45,byplayer,0,1,35,0,0,0.0,BABYTOGO-,account.6e8c91a04c0f438fb41c863de88d32c8,3,6361.713,0,0.0,0,1631,0,1152.0928,7,6,235,3a3918bd-c843-46b9-b91d-234eb35cd934,7513.8058,2023-01-07T15:28:40Z,¿¡¶õ°Ö,1809,b7624f93-59bd-473d-9621-d8446c6c62ea,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/16/00/7544567e-8ea4-11ed-a00f-36f62885024b-telemetry.json
0,0,5,0.0,byplayer,0,2,36,0,0,0.0,00zqzn00,account.90dfcf06c4bd43988af60948a7ee7c8f,0,5421.0127,0,0.0,0,1203,0,1462.5347,4,6,140,3a3918bd-c843-46b9-b91d-234eb35cd934,6883.5474,2023-01-07T15:28:40Z,¿¡¶õ°Ö,1809,b7624f93-59bd-473d-9621-d8446c6c62ea,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/16/00/7544567e-8ea4-11ed-a00f-36f62885024b-telemetry.json
2,0,8,347.3267,byplayer,0,6,21,1,1,12.773765,Bombardment_,account.2d076294535941ad9b2321f8bf990ed3,2,6588.014,0,0.0,0,1631,0,1062.2886,9,6,485,3a3918bd-c843-46b9-b91d-234eb35cd934,7650.3026,2023-01-07T15:28:40Z,¿¡¶õ°Ö,1809,b7624f93-59bd-473d-9621-d8446c6c62ea,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/16/00/7544567e-8ea4-11ed-a00f-36f62885024b-telemetry.json
0,0,1,0.0,byplayer,0,0,50,0,0,0.0,LJT-yonggege,account.9b989f0afce54bc8baba520ffea4fd5e,0,0.0,0,0.0,0,508,0,569.62134,3,13,108,3a3918bd-c843-46b9-b91d-234eb35cd934,569.62134,2023-01-07T15:28:40Z,¿¡¶õ°Ö,1809,a4da6373-2547-4cf2-9f65-ee63019603d9,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/16/00/7544567e-8ea4-11ed-a00f-36f62885024b-telemetry.json
3,0,7,492.40515,byplayer,0,10,14,1,2,24.931597,PUBG_FeiFan01,account.a79d0427ea45486e9a78721b63a6fd03,0,3564.0334,0,0.0,0,1118,0,1639.5674,5,13,137,3a3918bd-c843-46b9-b91d-234eb35cd934,5203.6008,2023-01-07T15:28:40Z,¿¡¶õ°Ö,1809,a4da6373-2547-4cf2-9f65-ee63019603d9,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/16/00/7544567e-8ea4-11ed-a00f-36f62885024b-telemetry.json
1,0,0,186.64264,byplayer,0,0,49,0,0,0.0,LJT-ReallyNB762,account.c1a24d3f8968437cbd85c10fda4cc068,0,0.0,0,0.0,0,516,0,661.1482,6,13,100,3a3918bd-c843-46b9-b91d-234eb35cd934,661.1482,2023-01-07T15:28:40Z,¿¡¶õ°Ö,1809,a4da6373-2547-4cf2-9f65-ee63019603d9,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/16/00/7544567e-8ea4-11ed-a00f-36f62885024b-telemetry.json
0,0,0,38.050728,byplayer,0,0,48,0,0,0.0,PERO__MMing,account.537e5d24100d469a8f7f8ef72770520b,0,0.0,0,0.0,0,522,0,814.60297,7,13,100,3a3918bd-c843-46b9-b91d-234eb35cd934,814.60297,2023-01-07T15:28:40Z,¿¡¶õ°Ö,1809,a4da6373-2547-4cf2-9f65-ee63019603d9,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/16/00/7544567e-8ea4-11ed-a00f-36f62885024b-telemetry.json
1,0,8,329.07608,byplayer,0,5,42,0,0,0.0,ZG-BeckHam,account.6dedb1ff89b54326807043e62c8ccd3e,0,2598.936,0,0.0,0,1172,0,1274.7722,6,11,374,3a3918bd-c843-46b9-b91d-234eb35cd934,3873.7082,2023-01-07T15:28:40Z,¿¡¶õ°Ö,1809,f9408bf2-ad2a-4ea1-a0bc-91406f2f0a7c,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/16/00/7544567e-8ea4-11ed-a00f-36f62885024b-telemetry.json
0,0,4,161.83122,byplayer,0,2,25,1,1,6.2095766,ZG-MeiXi,account.aa0c3a5d64c049c199d81b1b8d337aab,2,2650.8289,0,0.0,0,1172,0,1424.7467,4,11,219,3a3918bd-c843-46b9-b91d-234eb35cd934,4075.5756,2023-01-07T15:28:40Z,¿¡¶õ°Ö,1809,f9408bf2-ad2a-4ea1-a0bc-91406f2f0a7c,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/16/00/7544567e-8ea4-11ed-a00f-36f62885024b-telemetry.json
0,0,6,77.490005,byplayer,0,4,43,0,0,0.0,ZG-KaKa,account.c9e7eb1299ea459d812503b59bb678bb,0,2465.518,0,0.0,0,951,0,1012.9192,8,11,271,3a3918bd-c843-46b9-b91d-234eb35cd934,3478.4372000000003,2023-01-07T15:28:40Z,¿¡¶õ°Ö,1809,f9408bf2-ad2a-4ea1-a0bc-91406f2f0a7c,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/16/00/7544567e-8ea4-11ed-a00f-36f62885024b-telemetry.json
0,0,4,81.21524,byplayer,0,6,44,0,0,0.0,ZG-CLuo,account.46978dfc7fcf44a09c6af47ca33859fa,0,2289.796,0,0.0,0,793,0,759.03955,4,11,227,3a3918bd-c843-46b9-b91d-234eb35cd934,3048.83555,2023-01-07T15:28:40Z,¿¡¶õ°Ö,1809,f9408bf2-ad2a-4ea1-a0bc-91406f2f0a7c,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/16/00/7544567e-8ea4-11ed-a00f-36f62885024b-telemetry.json
1,0,5,39.171257,suicide,0,4,46,0,0,0.0,rteybb-88,account.ce33604de42145d4b895e7c52f3f6821,0,3963.0247,0,0.0,0,1120,0,824.7751,8,12,0,3a3918bd-c843-46b9-b91d-234eb35cd934,4787.7998,2023-01-07T15:28:40Z,¿¡¶õ°Ö,1809,148c01e8-0933-4091-a52e-d896965daba9,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/16/00/7544567e-8ea4-11ed-a00f-36f62885024b-telemetry.json
0,0,2,0.0,byplayer,0,2,47,0,0,0.0,PinkSugar0v0,account.6f82f1525a87434793bf05be19c634be,0,3800.16,0,0.0,0,1116,0,1245.9436,5,12,100,3a3918bd-c843-46b9-b91d-234eb35cd934,5046.1036,2023-01-07T15:28:40Z,¿¡¶õ°Ö,1809,148c01e8-0933-4091-a52e-d896965daba9,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/16/00/7544567e-8ea4-11ed-a00f-36f62885024b-telemetry.json
