dbnos,assists,boosts,damage_dealt,death_type,headshot_kills,heals,kill_place,kill_streaks,kills,longest_kill,name,player_id,revives,ride_distance,road_kills,swim_distance,team_kills,time_survived,vehicle_destroys,walk_distance,weapons_acquired,win_place,damage_taken,match_id,total_distance,created_at,map_name,duration,roster_id,telemetry_link
0,1,4,83.82,byplayer,0,1,24,0,0,0.0,shangdengma--,account.e9104381a62e483993802ae0d751250c,0,3634.6973,0,0,0,911,0,1117.9324,5,4,153,95f6b899-fc90-4323-a35e-fe3a06c509b6,4752.6296999999995,2023-01-07T13:39:50Z,¿¡¶õ°Ö,1870,ad50ac89-410a-4955-abc6-1a4bab35fb37,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/14/13/649c95e0-8e95-11ed-8e4f-7a9129a12d85-telemetry.json
3,1,10,672.5405,byplayer,1,7,3,2,6,53.5808,Niyepe1,account.dd69bc34886e488db1f167707f952cc6,1,4318.2,0,0,0,1342,0,1097.519,6,4,461,95f6b899-fc90-4323-a35e-fe3a06c509b6,5415.719,2023-01-07T13:39:50Z,¿¡¶õ°Ö,1870,ad50ac89-410a-4955-abc6-1a4bab35fb37,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/14/13/649c95e0-8e95-11ed-8e4f-7a9129a12d85-telemetry.json
2,1,12,399.33835,byplayer,0,3,13,1,1,6.3001037,1eio,account.9b3dfac9b1924dddb9dc3988f89a2d3f,1,6520.2524,1,0,0,1630,0,1174.107,5,4,424,95f6b899-fc90-4323-a35e-fe3a06c509b6,7694.3594,2023-01-07T13:39:50Z,¿¡¶õ°Ö,1870,ad50ac89-410a-4955-abc6-1a4bab35fb37,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/14/13/649c95e0-8e95-11ed-8e4f-7a9129a12d85-telemetry.json
3,2,4,390.58017,byplayer,0,2,7,2,3,29.58741,Luckyxxx2,account.01f91eb84a2247dfb6dbd5a5a396328e,0,4582.9946,0,0,0,885,0,745.90625,6,4,242,95f6b899-fc90-4323-a35e-fe3a06c509b6,5328.90085,2023-01-07T13:39:50Z,¿¡¶õ°Ö,1870,ad50ac89-410a-4955-abc6-1a4bab35fb37,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/14/13/649c95e0-8e95-11ed-8e4f-7a9129a12d85-telemetry.json
1,1,7,122.42429,byplayer,0,1,26,0,0,0.0,enjoyPly,account.711f5505872b465e8657baa35bc29fbe,0,6851.214,0,0,0,1276,0,1156.3615,5,6,218,95f6b899-fc90-4323-a35e-fe3a06c509b6,8007.5755,2023-01-07T13:39:50Z,¿¡¶õ°Ö,1870,72dbcc08-c12b-4cb9-a42d-e0d21ca9b285,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/14/13/649c95e0-8e95-11ed-8e4f-7a9129a12d85-telemetry.json
1,0,6,129.24612,byplayer,0,3,27,0,0,0.0,MXBI,account.d62291576d1442a89e1c36270ba4598e,0,7538.175,0,0,0,1276,0,1245.3285,5,6,171,95f6b899-fc90-4323-a35e-fe3a06c509b6,8783.5035,2023-01-07T13:39:50Z,¿¡¶õ°Ö,1870,72dbcc08-c12b-4cb9-a42d-e0d21ca9b285,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/14/13/649c95e0-8e95-11ed-8e4f-7a9129a12d85-telemetry.json
0,0,4,0.0,byplayer,0,2,28,0,0,0.0,QOONO_,account.183d07747976473c826991a7f1720843,0,7236.6504,0,0,0,1276,0,932.48456,11,6,142,95f6b899-fc90-4323-a35e-fe3a06c509b6,8169.13496,2023-01-07T13:39:50Z,¿¡¶õ°Ö,1870,72dbcc08-c12b-4cb9-a42d-e0d21ca9b285,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/14/13/649c95e0-8e95-11ed-8e4f-7a9129a12d85-telemetry.json
0,0,0,126.2718,byplayer,0,0,29,0,0,0.0,yeob-Kim,account.79585091b8244fe889c769257f493877,0,7073.9727,0,0,0,1276,0,900.0584,6,6,100,95f6b899-fc90-4323-a35e-fe3a06c509b6,7974.0311,2023-01-07T13:39:50Z,¿¡¶õ°Ö,1870,72dbcc08-c12b-4cb9-a42d-e0d21ca9b285,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/14/13/649c95e0-8e95-11ed-8e4f-7a9129a12d85-telemetry.json
0,0,1,0.0,byplayer,0,0,48,0,0,0.0,Agony-2016,account.da8230a68def472689bc1250d883b181,0,3387.095,0,0,0,625,0,804.7422,7,12,100,95f6b899-fc90-4323-a35e-fe3a06c509b6,4191.8372,2023-01-07T13:39:50Z,¿¡¶õ°Ö,1870,00f7e09d-67f6-4577-92d6-c6a600432c4a,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/14/13/649c95e0-8e95-11ed-8e4f-7a9129a12d85-telemetry.json
0,0,4,0.0,byplayer,0,0,47,0,0,0.0,languilin526484,account.4d4a921b733b4daea1c7ab9a0bfb556a,0,3021.317,0,0,0,625,0,814.1476,4,12,100,95f6b899-fc90-4323-a35e-fe3a06c509b6,3835.4646000000002,2023-01-07T13:39:50Z,¿¡¶õ°Ö,1870,00f7e09d-67f6-4577-92d6-c6a600432c4a,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/14/13/649c95e0-8e95-11ed-8e4f-7a9129a12d85-telemetry.json
1,0,1,40.960007,byplayer,0,0,49,0,0,0.0,TTW_MaKaBaKa,account.62b3dfdcc3934a21ab6517db9701e29f,0,2948.27,0,0,0,622,0,1084.6371,4,12,0,95f6b899-fc90-4323-a35e-fe3a06c509b6,4032.9071,2023-01-07T13:39:50Z,¿¡¶õ°Ö,1870,00f7e09d-67f6-4577-92d6-c6a600432c4a,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/14/13/649c95e0-8e95-11ed-8e4f-7a9129a12d85-telemetry.json
0,0,0,81.18,byplayer,0,0,46,0,0,0.0,TTW_ccC,account.5bddf6ccbcf34a21b70d843f4daaf8eb,0,2655.498,0,0,0,625,0,1133.09,5,12,100,95f6b899-fc90-4323-a35e-fe3a06c509b6,3788.5879999999997,2023-01-07T13:39:50Z,¿¡¶õ°Ö,1870,00f7e09d-67f6-4577-92d6-c6a600432c4a,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/14/13/649c95e0-8e95-11ed-8e4f-7a9129a12d85-telemetry.json
2,2,9,572.13983,byplayer,2,4,6,1,3,419.59384,30XXDDD,account.6c61d5b2cc754539816d21d0cbbefad3,1,3012.3564,0,0,0,1842,0,2077.0913,5,3,408,95f6b899-fc90-4323-a35e-fe3a06c509b6,5089.447700000001,2023-01-07T13:39:50Z,¿¡¶õ°Ö,1870,26409e4d-3997-4196-944e-40216301bb1d,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/14/13/649c95e0-8e95-11ed-8e4f-7a9129a12d85-telemetry.json
5,0,8,753.9814,byplayer,1,6,2,3,6,437.20178,Hwet_J,account.573238034f5b4d368c993c5f4d36a2f1,3,3508.9407,0,0,0,1839,0,1736.7959,4,3,352,95f6b899-fc90-4323-a35e-fe3a06c509b6,5245.7366,2023-01-07T13:39:50Z,¿¡¶õ°Ö,1870,26409e4d-3997-4196-944e-40216301bb1d,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/14/13/649c95e0-8e95-11ed-8e4f-7a9129a12d85-telemetry.json
0,0,10,50.31,byplayer,0,2,23,0,0,0.0,ddushiii,account.1415fec7b79f4f64879028e6af567d8a,0,2256.928,0,0,0,1842,0,1744.148,3,3,272,95f6b899-fc90-4323-a35e-fe3a06c509b6,4001.076,2023-01-07T13:39:50Z,¿¡¶õ°Ö,1870,26409e4d-3997-4196-944e-40216301bb1d,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/14/13/649c95e0-8e95-11ed-8e4f-7a9129a12d85-telemetry.json
1,1,13,71.26081,byplayer,0,1,12,1,1,29.198166,hyeonji,account.85681594d7044e5084e41cf4bf0d030e,0,2638.7854,0,0,0,1705,0,1286.1125,5,3,225,95f6b899-fc90-4323-a35e-fe3a06c509b6,3924.8979,2023-01-07T13:39:50Z,¿¡¶õ°Ö,1870,26409e4d-3997-4196-944e-40216301bb1d,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/14/13/649c95e0-8e95-11ed-8e4f-7a9129a12d85-telemetry.json
2,1,1,80.52619,byplayer,0,0,40,0,0,0.0,Sunstar-_,account.739817e37cc94fdc86a8fc2af599cb6d,2,4982.715,0,0,0,888,0,829.65967,4,10,119,95f6b899-fc90-4323-a35e-fe3a06c509b6,5812.37467,2023-01-07T13:39:50Z,¿¡¶õ°Ö,1870,4bedcc32-faa9-408c-8d3c-ea6f4fbdd40f,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/14/13/649c95e0-8e95-11ed-8e4f-7a9129a12d85-telemetry.json
0,0,0,0.0,suicide,0,0,58,0,0,0.0,ZX---000,account.91001bc8d65c4d8cac9821004766d2c0,0,0.0,0,0,0,552,0,136.45007,3,15,110,95f6b899-fc90-4323-a35e-fe3a06c509b6,136.45007,2023-01-07T13:39:50Z,¿¡¶õ°Ö,1870,4bedcc32-faa9-408c-8d3c-ea6f4fbdd40f,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/14/13/649c95e0-8e95-11ed-8e4f-7a9129a12d85-telemetry.json
2,1,2,220.74252,byplayer,0,1,17,1,1,10.923109,asmx999,account.b9d9fc3750e746d0b7f07716e9c630cb,0,4967.7256,0,0,0,910,0,1060.0808,4,10,159,95f6b899-fc90-4323-a35e-fe3a06c509b6,6027.8063999999995,2023-01-07T13:39:50Z,¿¡¶õ°Ö,1870,4bedcc32-faa9-408c-8d3c-ea6f4fbdd40f,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/14/13/649c95e0-8e95-11ed-8e4f-7a9129a12d85-telemetry.json
0,0,1,52.360336,byplayer,0,1,39,0,0,0.0,HoneyJoker,account.e98bda9fe394470fb54aeba2ea512004,0,5709.571,0,0,0,902,0,506.61,5,10,100,95f6b899-fc90-4323-a35e-fe3a06c509b6,6216.181,2023-01-07T13:39:50Z,¿¡¶õ°Ö,1870,4bedcc32-faa9-408c-8d3c-ea6f4fbdd40f,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/14/13/649c95e0-8e95-11ed-8e4f-7a9129a12d85-telemetry.json
2,0,2,119.97832,byplayer,0,7,35,0,0,0.0,6HD_MraJun,account.38bf0cc8983543808fa6734e224728da,1,6220.215,0,0,0,949,0,959.07733,6,8,98,95f6b899-fc90-4323-a35e-fe3a06c509b6,7179.29233,2023-01-07T13:39:50Z,¿¡¶õ°Ö,1870,1846f262-6df2-4802-8c7a-3e61d1e13f30,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/14/13/649c95e0-8e95-11ed-8e4f-7a9129a12d85-telemetry.json
0,1,4,40.59,byplayer,0,2,36,0,0,0.0,MiaoBoHe_,account.995f1c1291d84b06b6931e5b195347fe,0,6570.281,0,0,0,936,0,815.5164,8,8,164,95f6b899-fc90-4323-a35e-fe3a06c509b6,7385.7973999999995,2023-01-07T13:39:50Z,¿¡¶õ°Ö,1870,1846f262-6df2-4802-8c7a-3e61d1e13f30,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/14/13/649c95e0-8e95-11ed-8e4f-7a9129a12d85-telemetry.json
0,0,5,70.11,byplayer,0,5,34,0,0,0.0,Queen-rg,account.ce9e791a0773465ba96820852819b14c,1,6734.247,0,0,0,1046,0,852.81384,7,8,123,95f6b899-fc90-4323-a35e-fe3a06c509b6,7587.06084,2023-01-07T13:39:50Z,¿¡¶õ°Ö,1870,1846f262-6df2-4802-8c7a-3e61d1e13f30,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/14/13/649c95e0-8e95-11ed-8e4f-7a9129a12d85-telemetry.json
1,0,5,103.047455,byplayer,0,7,15,1,1,23.563772,6HD_MraLong,account.a623d46fa419406e8460ab70b4e47987,0,5942.8687,0,0,0,1046,0,1001.25555,9,8,232,95f6b899-fc90-4323-a35e-fe3a06c509b6,6944.12425,2023-01-07T13:39:50Z,¿¡¶õ°Ö,1870,1846f262-6df2-4802-8c7a-3e61d1e13f30,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/14/13/649c95e0-8e95-11ed-8e4f-7a9129a12d85-telemetry.json
3,2,4,299.97253,byplayer,1,11,8,1,2,89.37501,XiaoMa-_11,account.d47de359aa774cf7bae84e41b24cbbaa,0,5139.958,0,0,0,862,0,701.93195,5,2,342,95f6b899-fc90-4323-a35e-fe3a06c509b6,5841.88995,2023-01-07T13:39:50Z,¿¡¶õ°Ö,1870,af11f9b1-d2c8-4bfc-a6f5-0a5398b21a56,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/14/13/649c95e0-8e95-11ed-8e4f-7a9129a12d85-telemetry.json
10,1,12,1097.2354,byplayer,1,13,1,2,11,145.83798,xiny11_yyds,account.13d55d32bcdd472eb631005accbbf0cd,0,7023.6587,0,0,0,1865,1,2110.2344,7,2,550,95f6b899-fc90-4323-a35e-fe3a06c509b6,9133.8931,2023-01-07T13:39:50Z,¿¡¶õ°Ö,1870,af11f9b1-d2c8-4bfc-a6f5-0a5398b21a56,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/14/13/649c95e0-8e95-11ed-8e4f-7a9129a12d85-telemetry.json
0,2,10,188.70586,byplayer,1,6,4,1,3,277.12048,IGGUANJUN,account.966273123d4d4bc680d353857196a080,1,5197.6416,0,0,0,1867,0,2031.1642,5,2,243,95f6b899-fc90-4323-a35e-fe3a06c509b6,7228.8058,2023-01-07T13:39:50Z,¿¡¶õ°Ö,1870,af11f9b1-d2c8-4bfc-a6f5-0a5398b21a56,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/14/13/649c95e0-8e95-11ed-8e4f-7a9129a12d85-telemetry.json
3,3,9,561.02936,byplayer,1,6,5,1,3,237.33197,Vick-_11,account.798611f855b8474395d5cfee0f16a554,0,5537.7764,0,0,0,1694,0,1980.588,7,2,234,95f6b899-fc90-4323-a35e-fe3a06c509b6,7518.3643999999995,2023-01-07T13:39:50Z,¿¡¶õ°Ö,1870,af11f9b1-d2c8-4bfc-a6f5-0a5398b21a56,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/14/13/649c95e0-8e95-11ed-8e4f-7a9129a12d85-telemetry.json
0,0,9,289.5025,alive,0,0,10,1,1,43.805714,saidamugja,account.2fd970abff04422d9ff600b02834c411,0,6860.7993,0,0,0,1870,0,1302.6199,6,1,0,95f6b899-fc90-4323-a35e-fe3a06c509b6,8163.419199999999,2023-01-07T13:39:50Z,¿¡¶õ°Ö,1870,74cbdad9-eeea-47cf-9644-de848ff8d287,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/14/13/649c95e0-8e95-11ed-8e4f-7a9129a12d85-telemetry.json
0,0,3,0.0,byplayer,0,0,30,0,0,0.0,haulm1hp,account.a3ac19c39ed748e0bb6c871597af5da7,0,6459.869,0,0,0,1179,0,1829.9519,5,6,100,95f6b899-fc90-4323-a35e-fe3a06c509b6,8289.820899999999,2023-01-07T13:39:50Z,¿¡¶õ°Ö,1870,74cbdad9-eeea-47cf-9644-de848ff8d287,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/14/13/649c95e0-8e95-11ed-8e4f-7a9129a12d85-telemetry.json
1,0,6,75.4,alive,0,5,11,1,1,23.465315,dadabjezz,account.bc4344714b71482980da6d6806bebdad,0,5910.277,0,0,0,1870,0,1524.3475,5,1,69,95f6b899-fc90-4323-a35e-fe3a06c509b6,7434.6245,2023-01-07T13:39:50Z,¿¡¶õ°Ö,1870,74cbdad9-eeea-47cf-9644-de848ff8d287,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/14/13/649c95e0-8e95-11ed-8e4f-7a9129a12d85-telemetry.json
0,0,11,274.6256,alive,0,8,9,1,1,19.431019,Zs-111-sZ,account.701bee9170654f4688888bdd3c708797,0,6279.524,0,0,0,1870,0,1984.9844,5,1,215,95f6b899-fc90-4323-a35e-fe3a06c509b6,8264.5084,2023-01-07T13:39:50Z,¿¡¶õ°Ö,1870,74cbdad9-eeea-47cf-9644-de848ff8d287,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/14/13/649c95e0-8e95-11ed-8e4f-7a9129a12d85-telemetry.json
