dbnos,assists,boosts,damage_dealt,death_type,headshot_kills,heals,kill_place,kill_streaks,kills,longest_kill,name,player_id,revives,ride_distance,road_kills,swim_distance,team_kills,time_survived,vehicle_destroys,walk_distance,weapons_acquired,win_place,damage_taken,match_id,total_distance,created_at,map_name,duration,roster_id,telemetry_link
1,0,3,53.539955,byplayer,0,9,47,0,0,0.0,Best-Anb,account.3c4f7383975b45ada41ecf4207db55e6,0,3492.5767,0,0.0,0,824,0,1217.1349,5,13,80,75697e54-ec2b-41b0-a19e-6a5a766baad4,4709.7116000000005,2023-01-07T14:12:59Z,¿¡¶õ°Ö,1674,2f53e3c8-f4b3-4e7a-b8f0-3e0214530bd7,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/14/42/90792cc4-8e99-11ed-8e48-ba6650e709e5-telemetry.json
0,0,4,0.0,byplayer,0,10,48,0,0,0.0,O-M-G_M762,account.7a997d2af0c948f9ba388a6aa37baa33,0,2981.229,0,0.0,0,820,0,791.6008,6,13,71,75697e54-ec2b-41b0-a19e-6a5a766baad4,3772.8298,2023-01-07T14:12:59Z,¿¡¶õ°Ö,1674,2f53e3c8-f4b3-4e7a-b8f0-3e0214530bd7,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/14/42/90792cc4-8e99-11ed-8e48-ba6650e709e5-telemetry.json
4,1,7,651.29144,alive,1,6,1,3,6,176.85025,Soledad_Song,account.fdf710a280c74161864cb7019f7ef33c,3,2833.6125,0,72.37498,0,1674,0,2030.6545,2,1,498,75697e54-ec2b-41b0-a19e-6a5a766baad4,4936.641979999999,2023-01-07T14:12:59Z,¿¡¶õ°Ö,1674,ccd3b4d5-24ba-4e94-9514-1e4552343899,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/14/42/90792cc4-8e99-11ed-8e48-ba6650e709e5-telemetry.json
0,0,7,138.31036,alive,0,11,23,0,0,0.0,18767851589,account.78d9e0f3ce884442b2d8f56a596a4632,3,3206.002,0,0.0,0,1640,0,1693.2958,4,1,600,75697e54-ec2b-41b0-a19e-6a5a766baad4,4899.2978,2023-01-07T14:12:59Z,¿¡¶õ°Ö,1674,ccd3b4d5-24ba-4e94-9514-1e4552343899,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/14/42/90792cc4-8e99-11ed-8e48-ba6650e709e5-telemetry.json
4,1,14,319.95844,alive,0,11,16,1,1,246.70433,i0804-_-,account.ec88b06de86c44c6bb298bd21e001ffd,3,4150.7827,0,0.0,0,1605,0,1600.534,6,1,549,75697e54-ec2b-41b0-a19e-6a5a766baad4,5751.316699999999,2023-01-07T14:12:59Z,¿¡¶õ°Ö,1674,ccd3b4d5-24ba-4e94-9514-1e4552343899,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/14/42/90792cc4-8e99-11ed-8e48-ba6650e709e5-telemetry.json
2,5,6,503.53088,alive,0,6,15,1,1,134.09555,AnThezone,account.0758e7870617457b83007b611e33a580,2,3538.4216,0,0.0,0,1670,0,1780.2744,8,1,275,75697e54-ec2b-41b0-a19e-6a5a766baad4,5318.696,2023-01-07T14:12:59Z,¿¡¶õ°Ö,1674,ccd3b4d5-24ba-4e94-9514-1e4552343899,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/14/42/90792cc4-8e99-11ed-8e48-ba6650e709e5-telemetry.json
1,1,4,187.68706,byplayer,0,2,18,1,1,35.156715,cenhualiangzai,account.4164f56c537b45439bafe7dea03ae076,2,5913.763,0,0.0,0,1489,0,1026.73,2,5,262,75697e54-ec2b-41b0-a19e-6a5a766baad4,6940.493,2023-01-07T14:12:59Z,¿¡¶õ°Ö,1674,87c02e6a-90e9-4d4b-a6fb-8cad88b679ec,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/14/42/90792cc4-8e99-11ed-8e48-ba6650e709e5-telemetry.json
6,2,3,724.303,byplayer,3,2,9,2,3,39.00124,NND886,account.ca3f67dcdcc64915a3970a28d5ad08c2,0,4933.616,0,0.0,0,1358,0,1018.90375,5,5,244,75697e54-ec2b-41b0-a19e-6a5a766baad4,5952.5197499999995,2023-01-07T14:12:59Z,¿¡¶õ°Ö,1674,87c02e6a-90e9-4d4b-a6fb-8cad88b679ec,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/14/42/90792cc4-8e99-11ed-8e48-ba6650e709e5-telemetry.json
4,2,6,506.47253,suicide,1,9,8,1,3,112.93698,bomne17,account.e60e94cf12564d5db9294182367d2be4,1,5249.458,0,0.0,0,1489,1,822.15765,6,5,261,75697e54-ec2b-41b0-a19e-6a5a766baad4,6071.61565,2023-01-07T14:12:59Z,¿¡¶õ°Ö,1674,87c02e6a-90e9-4d4b-a6fb-8cad88b679ec,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/14/42/90792cc4-8e99-11ed-8e48-ba6650e709e5-telemetry.json
0,2,3,182.16827,byplayer,0,1,19,1,1,18.13974,LemonHawthorn,account.fb606288de36423480056d61784f8a9a,1,4984.1387,0,0.0,0,1357,0,1042.1399,10,5,175,75697e54-ec2b-41b0-a19e-6a5a766baad4,6026.278600000001,2023-01-07T14:12:59Z,¿¡¶õ°Ö,1674,87c02e6a-90e9-4d4b-a6fb-8cad88b679ec,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/14/42/90792cc4-8e99-11ed-8e48-ba6650e709e5-telemetry.json
