dbnos,assists,boosts,damage_dealt,death_type,headshot_kills,heals,kill_place,kill_streaks,kills,longest_kill,name,player_id,revives,ride_distance,road_kills,swim_distance,team_kills,time_survived,vehicle_destroys,walk_distance,weapons_acquired,win_place,damage_taken,match_id,total_distance,created_at,map_name,duration,roster_id,telemetry_link
1,0,3,100.0,byplayer,1,0,26,1,1,106.5334,JiYouWei-_,account.624ad07c9e714002ae5059d03d1b8164,0,3020.9229,0,5.7420874,0,854,0,1580.1821,6,10,101,d359cc52-668f-485a-99bd-cb741028ac39,4606.8470873999995,2023-01-07T15:03:54Z,테이고,1910,35c72194-2304-4f71-8290-90dbea117580,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/15/37/37d96a01-8ea1-11ed-b651-aa5717d01159-telemetry.json
0,0,5,82.30988,byplayer,0,1,45,0,0,0.0,IS-YuMo,account.d6dfaf60a41442598e3a6164d664cbef,0,4153.122,0,8.004062,0,982,0,1320.7024,4,10,200,d359cc52-668f-485a-99bd-cb741028ac39,5481.828462,2023-01-07T15:03:54Z,테이고,1910,35c72194-2304-4f71-8290-90dbea117580,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/15/37/37d96a01-8ea1-11ed-b651-aa5717d01159-telemetry.json
0,0,6,25.8,byplayer,0,0,44,0,0,0.0,YUm762,account.b0e3622da11a407d8a4a0bd00a9d9dd8,0,3799.9597,0,4.320613,0,1000,0,1753.0839,4,10,103,d359cc52-668f-485a-99bd-cb741028ac39,5557.364213,2023-01-07T15:03:54Z,테이고,1910,35c72194-2304-4f71-8290-90dbea117580,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/15/37/37d96a01-8ea1-11ed-b651-aa5717d01159-telemetry.json
5,2,4,445.3953,byplayer,1,7,13,1,2,163.19624,Dax1aojie,account.3119d662153a4b419567d6506e4eae6c,0,1172.8182,0,64.321594,0,867,0,1482.0923,4,12,348,d359cc52-668f-485a-99bd-cb741028ac39,2719.232094,2023-01-07T15:03:54Z,테이고,1910,f1c6e212-a6d7-4785-9ecf-b63385216992,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/15/37/37d96a01-8ea1-11ed-b651-aa5717d01159-telemetry.json
1,1,4,178.91359,byplayer,0,0,49,0,0,0.0,ROKMC_TAEMIN,account.dcf5746b1f264758bd7d88d998a5f205,0,897.78406,0,0.0,0,805,0,1391.6602,5,12,133,d359cc52-668f-485a-99bd-cb741028ac39,2289.44426,2023-01-07T15:03:54Z,테이고,1910,f1c6e212-a6d7-4785-9ecf-b63385216992,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/15/37/37d96a01-8ea1-11ed-b651-aa5717d01159-telemetry.json
0,1,2,0.0,byplayer,0,0,50,0,0,0.0,HeiYun_,account.93e277aea3f049baae22e7df6312e753,0,1014.4801,0,0.0,0,515,0,960.4342,6,12,100,d359cc52-668f-485a-99bd-cb741028ac39,1974.9143,2023-01-07T15:03:54Z,테이고,1910,f1c6e212-a6d7-4785-9ecf-b63385216992,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/15/37/37d96a01-8ea1-11ed-b651-aa5717d01159-telemetry.json
2,2,2,443.42062,byplayer,2,1,6,2,3,49.083054,sorrysorry1l,account.4aaad3cbad474bf7ab92d1c77e829689,0,1203.0509,0,64.30498,0,854,0,1730.9191,4,12,155,d359cc52-668f-485a-99bd-cb741028ac39,2998.27498,2023-01-07T15:03:54Z,테이고,1910,f1c6e212-a6d7-4785-9ecf-b63385216992,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/15/37/37d96a01-8ea1-11ed-b651-aa5717d01159-telemetry.json
0,1,5,50.43,byzone,0,3,53,0,0,0.0,oii1zEy4,account.4368edf27b614c05bba80ba2253ce22e,0,2680.4924,0,0.0,0,828,0,1051.2697,6,13,160,d359cc52-668f-485a-99bd-cb741028ac39,3731.7621,2023-01-07T15:03:54Z,테이고,1910,e36d93de-4805-49a0-9f4d-e14bfe007400,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/15/37/37d96a01-8ea1-11ed-b651-aa5717d01159-telemetry.json
1,0,5,49.34353,suicide,0,5,27,1,1,178.34402,TLG_PIPI,account.92ce7faeee9b474bb5ae42c30dda546f,0,4778.903,0,0.0,0,954,0,936.93835,5,11,267,d359cc52-668f-485a-99bd-cb741028ac39,5715.841350000001,2023-01-07T15:03:54Z,테이고,1910,e36d93de-4805-49a0-9f4d-e14bfe007400,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/15/37/37d96a01-8ea1-11ed-b651-aa5717d01159-telemetry.json
0,0,3,101.240616,byplayer,0,0,47,0,0,0.0,eV_1v5,account.e1daf5a970eb4e9e99cb3b25105bd498,1,2673.7615,0,0.0,0,818,0,915.81604,9,11,91,d359cc52-668f-485a-99bd-cb741028ac39,3589.57754,2023-01-07T15:03:54Z,테이고,1910,e36d93de-4805-49a0-9f4d-e14bfe007400,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/15/37/37d96a01-8ea1-11ed-b651-aa5717d01159-telemetry.json
1,0,0,228.55339,byplayer,0,0,48,0,0,0.0,xiaobaobeii12138,account.36c6aed251784ae28d5747d891af491c,0,809.9931,0,0.0,0,536,0,891.1624,7,11,100,d359cc52-668f-485a-99bd-cb741028ac39,1701.1555,2023-01-07T15:03:54Z,테이고,1910,e36d93de-4805-49a0-9f4d-e14bfe007400,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/15/37/37d96a01-8ea1-11ed-b651-aa5717d01159-telemetry.json
0,0,2,96.87812,byplayer,0,0,56,0,0,0.0,1483_,account.aa112843884f446abb144298ccb67ddc,0,3172.4768,0,0.0,0,536,0,754.75165,9,15,100,d359cc52-668f-485a-99bd-cb741028ac39,3927.22845,2023-01-07T15:03:54Z,테이고,1910,963c85aa-ab95-4591-9013-69820ee5ac06,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/15/37/37d96a01-8ea1-11ed-b651-aa5717d01159-telemetry.json
2,0,2,303.42245,byplayer,1,1,14,1,2,39.02036,Sult_-,account.a90d8554d55e4967b570895ba3514a79,0,3149.9197,0,0.0,0,588,0,815.8011,6,15,185,d359cc52-668f-485a-99bd-cb741028ac39,3965.7208,2023-01-07T15:03:54Z,테이고,1910,963c85aa-ab95-4591-9013-69820ee5ac06,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/15/37/37d96a01-8ea1-11ed-b651-aa5717d01159-telemetry.json
1,0,1,152.54404,byplayer,1,0,15,2,2,17.010416,1241club_98tu,account.4bb4db35491944ffbb87404c339d6792,1,3235.5361,0,0.0,0,527,0,765.92163,7,15,91,d359cc52-668f-485a-99bd-cb741028ac39,4001.45773,2023-01-07T15:03:54Z,테이고,1910,963c85aa-ab95-4591-9013-69820ee5ac06,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/15/37/37d96a01-8ea1-11ed-b651-aa5717d01159-telemetry.json
1,2,2,246.2414,byplayer,0,1,30,1,1,2.9319994,b1eyouyu-,account.f6418c96be28497d9dc26d722fda71f8,0,3166.4934,0,0.0,0,494,0,512.91986,6,15,200,d359cc52-668f-485a-99bd-cb741028ac39,3679.41326,2023-01-07T15:03:54Z,테이고,1910,963c85aa-ab95-4591-9013-69820ee5ac06,https://telemetry-cdn.pubg.com/bluehole-pubg/steam/2023/01/07/15/37/37d96a01-8ea1-11ed-b651-aa5717d01159-telemetry.json
